,author,contributors,coordinates,created_at,destroy,display_text_range,entities,favorite,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,parse,parse_list,place,possibly_sensitive,retweet,retweet_count,retweeted,retweets,source,source_url,truncated,user,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink
14,,,,Sun Jun 12 16:21:37 +0000 2022,,"[0, 64]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JinJ6QNxGP', 'expanded_url': 'https://twitter.com/ESPNStatsInfo/status/1536015469722750978', 'display_url': 'twitter.com/ESPNStatsInfo/…', 'indices': [65, 88]}]}",,324,False,"If he gets to 62, he’ll be the real single season home run champ https://t.co/JinJ6QNxGP",,1536020910267944960,1536020910267944960,,,,,,True,en,,,,,,18,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
15,,,,Sat Jun 11 03:26:33 +0000 2022,,"[0, 146]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,7453,False,Easily the greatest Finals of Steph’s career so far. He has consistently taken over in the 2nd half of games when Golden State has needed him most,,1535463469109202944,1535463469109202944,,,,,,False,en,,,,,,613,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
16,,,,Mon Jun 06 16:00:59 +0000 2022,,"[0, 176]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TMMXvi2d4b', 'expanded_url': 'https://twitter.com/Realdevinhaney/status/1533558446238224384', 'display_url': 'twitter.com/Realdevinhaney…', 'indices': [177, 200]}]}",,480,False,"No doubt! But no sanctioning body or man can dispute you now, even if you tossed the belts. That’s what being THE champ means — no one has the legitimacy to dispute your claim. https://t.co/TMMXvi2d4b",,1533841391335493633,1533841391335493633,,,,,,True,en,,,,,,46,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
17,,,,Sun Jun 05 04:26:18 +0000 2022,,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Realdevinhaney', 'name': 'Devin Haney', 'id': 64963948, 'id_str': '64963948', 'indices': [4, 19]}], 'urls': []}",,3426,False,"NOW @Realdevinhaney is THE Lightweight Champion of the World. Congratulations, champ!",,1533304178407358464,1533304178407358464,,,,,,False,en,,,,,,372,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
18,,,,Tue May 31 19:29:56 +0000 2022,,"[0, 118]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,348,False,"Max on Boxing is back! Friday 430pm ET on ESPN2
“Max Me Anything” by responding to this tweet. Best ones make the show",,1531719648823197696,1531719648823197696,,,,,,False,en,,,,,,17,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
19,,,,Mon May 30 03:18:59 +0000 2022,,"[0, 51]","{'hashtags': [{'text': 'NBA', 'indices': [47, 51]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JimmyButler', 'name': 'Jimmy Butler', 'id': 255199842, 'id_str': '255199842', 'indices': [1, 13]}, {'screen_name': 'MiamiHEAT', 'name': 'Miami HEAT', 'id': 11026952, 'id_str': '11026952', 'indices': [22, 32]}], 'urls': []}",,1040,False,.@JimmyButler and the @MiamiHEAT so much heart #NBA,,1531112912168923136,1531112912168923136,,,,,,False,en,,,,,,75,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
20,,,,Sun May 15 04:05:47 +0000 2022,,"[0, 164]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,431,False,Charlo hurt Castano bad with a counter hook at the end of the 4th round. That’s what changed the fight and allowed Charlo to box. Took the edge off Castano’s attack,,1525688872390348801,1525688872390348801,,,,,,False,en,,,,,,23,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
21,,,,Thu May 12 02:22:55 +0000 2022,,"[0, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,1331,False,They’re observing a Jrueish Holiday in Milwaukee tonight amirite?,,1524575822425772033,1524575822425772033,,,,,,False,en,,,,,,60,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
22,,,,Thu May 12 01:48:32 +0000 2022,,"[0, 109]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gxbkMeOddw', 'expanded_url': 'https://twitter.com/ESPNStatsInfo/status/1524565598629416960', 'display_url': 'twitter.com/ESPNStatsInfo/…', 'indices': [110, 133]}]}",,565,False,"With no Khris Middleton, was not hard to tell that Jrue Holiday would step up in a pivotal Game 5 on the road https://t.co/gxbkMeOddw",,1524567166011510785,1524567166011510785,,,,,,True,en,,,,,,38,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
23,,,,Thu May 12 01:41:09 +0000 2022,,"[0, 149]","{'hashtags': [{'text': 'BOSvsMIL', 'indices': [140, 149]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Jrue_Holiday11', 'name': 'Jrue Holiday', 'id': 309516587, 'id_str': '309516587', 'indices': [18, 33]}], 'urls': []}",,1317,False,Unsurprising that @Jrue_Holiday11 made clutch play after clutch play on both sides of the floor down the stretch. He’s that kind of player. #BOSvsMIL,,1524565311604805633,1524565311604805633,,,,,,False,en,,,,,,107,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
24,,,,Mon May 09 19:00:36 +0000 2022,,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ax5MOH6dWr', 'expanded_url': 'https://twitter.com/RexChapman/status/1523714763838001153', 'display_url': 'twitter.com/RexChapman/sta…', 'indices': [86, 109]}]}",,255,False,"Just like her dad, she lets the competition think they have a chance early, and then… https://t.co/Ax5MOH6dWr",,1523739730349010944,1523739730349010944,,,,,,True,en,,,,,,15,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
25,,,,Sun May 08 04:41:35 +0000 2022,,"[0, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,5083,False,What just happened in the ring is not a surprise. Bivol was the hardest fight to win Canelo could’ve taken 175lbs and below.,,1523161166113034240,1523161166113034240,,,,,,False,en,,,,,,693,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 172882258, 'id_str': '172882258', 'name': 'Max Kellerman', 'screen_name': 'maxkellerman', 'location': '', 'description': 'Host of “THIS JUST IN” weekdays on ESPN.  Host of “Keyshawn, JWill, and Max” mornings on ESPN Radio.', 'url': 'https://t.co/OtCc0oob3s', 'entities': {'url': {'urls': [{'url': 'https://t.co/OtCc0oob3s', 'expanded_url': 'https://www.instagram.com/max_kellerman', 'display_url': 'instagram.com/max_kellerman', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 699064, 'friends_count': 467, 'listed_count': 3241, 'created_at': 'Fri Jul 30 21:19:46 +0000 2010', 'favourites_count': 339, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 8996, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1070827119846948864/5OR6r4xv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172882258/1484588658', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
